Wall time,Step,Value
1783288597.8278475,1466368,956.8599853515625
1783288665.6101742,1474560,933.6699829101562
1783288780.0663526,1482752,933.6699829101562
1783288848.4493926,1490944,933.3099975585938
1783288917.1612997,1499136,927.6599731445312
1783288985.574816,1507328,931.1199951171875
1783289053.794659,1515520,923.1900024414062
1783289159.7650537,1523712,926.989990234375
1783289228.171157,1531904,933.3900146484375
1783289296.3049645,1540096,926.4299926757812
1783289365.0266693,1548288,927.8300170898438
1783289433.3116353,1556480,930.1500244140625
1783289547.7098556,1564672,945.530029296875
1783289616.4685714,1572864,951.9600219726562
1783289685.4223783,1581056,951.77001953125
1783289753.6275113,1589248,947.489990234375
1783289821.8419297,1597440,952.47998046875
1783289935.949734,1605632,947.1500244140625
1783290004.1309867,1613824,956.530029296875
1783290072.800795,1622016,951.0599975585938
1783290142.1928952,1630208,949.6099853515625
1783290211.1358986,1638400,953.2100219726562
1783290322.5104523,1646592,949.0399780273438
1783290390.5422068,1654784,958.52001953125
1783290458.9703503,1662976,958.3800048828125
1783290527.4732323,1671168,958.3800048828125
1783290596.1008205,1679360,955.8099975585938
1783290703.7510118,1687552,952.1400146484375
1783290772.4505382,1695744,949.1599731445312
1783290841.0219288,1703936,955.4600219726562
1783290909.4226038,1712128,948.6900024414062
1783291023.9017758,1720320,950.1400146484375
1783291092.376946,1728512,949.8499755859375
1783291160.9943302,1736704,946.9099731445312
1783291229.816339,1744896,952.0800170898438
1783291299.1036923,1753088,941.7000122070312
1783291413.4834137,1761280,940.4199829101562
1783291482.1158545,1769472,939.280029296875
1783291550.3005207,1777664,945.9600219726562
1783291618.6348433,1785856,955.1199951171875
1783291687.1678853,1794048,964.0900268554688
1783291796.0149615,1802240,953.530029296875
1783291864.2857733,1810432,965.77001953125
1783291932.7372518,1818624,967.7100219726562
1783292000.7270813,1826816,967.7100219726562
1783292068.7125025,1835008,963.5800170898438
1783292183.0029376,1843200,963.5800170898438
1783292251.2070997,1851392,967.2999877929688
1783292319.3429704,1859584,967.780029296875
1783292388.0401154,1867776,973.0599975585938
1783292456.3298817,1875968,973.0599975585938
1783292571.2951057,1884160,966.3699951171875
1783292640.0959458,1892352,970.9299926757812
1783292708.193835,1900544,976.9299926757812
1783292776.9942558,1908736,978.6400146484375
1783292845.9653106,1916928,967.219970703125
1783292961.161898,1925120,962.3499755859375
1783293029.809433,1933312,969.4199829101562
1783293097.9780257,1941504,958.4000244140625
1783293166.9122949,1949696,965.0599975585938
1783293235.190807,1957888,953.5399780273438
1783293349.6487536,1966080,953.5399780273438
1783293418.0414932,1974272,958.260009765625
1783293486.094165,1982464,954.22998046875
1783293554.404872,1990656,935.780029296875
1783293623.0084128,1998848,928.0
1783293729.5222635,2007040,931.0800170898438
